mse,rmse,mae,directional_accuracy,f1,n,model,seed,asset
0.00012932128768991928,0.011371951797731086,0.007325371598292032,0.5327000365363537,0.6759564225994427,2737,hmm_tft,0,sp500
0.00013082900258814943,0.011438050646336089,0.007359357366708931,0.5403726708074534,0.7000476871721507,2737,hmm_tft,1,sp500
0.00012988949994195681,0.01139690747272947,0.007388895890844485,0.506028498355864,0.5242786769880365,2737,hmm_tft,2,sp500
0.00010822925832905672,0.01040332919449619,0.007225244171448334,0.49045732805185455,0.4674444862627023,2777,hmm_tft,0,gold
0.00010750346012196683,0.010368387537219413,0.007172760731936379,0.5257472092185812,0.6791717417783191,2777,hmm_tft,1,gold
0.0001099637546505789,0.01048636041010316,0.007324926923663407,0.4767734965790421,0.2064445658110322,2777,hmm_tft,2,gold
0.0006263346552325458,0.025026678869409458,0.0173768957824505,0.5070527097253155,0.1782178217821782,1347,hmm_tft,0,bitcoin
0.0006192324841145187,0.024884382333393743,0.01733227836052394,0.4892353377876763,0.6336528221512248,1347,hmm_tft,1,bitcoin
0.0006276925672695789,0.025053793470641902,0.017627866315433987,0.4974016332590943,0.6643529995042142,1347,hmm_tft,2,bitcoin
